#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,00:00:00.000,ENTER,38.570,48,0,1851.36,,0,,6230017330351431684,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.590,665,0,25662.35,,0,,6230017330349496563,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.600,84,0,3242.4,,0,,6218934253141468665,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.600,250,0,9650,,0,,6218934253142864832,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.600,100,0,3860,,0,,6223299864061462096,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.600,180,0,6948,,0,,6228841677542529781,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.600,1000,0,38600,,0,,6230017330349453285,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.600,100,0,3860,,0,,6230017330349478580,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.600,500,0,19300,,0,,6230017330349490078,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.630,200,0,7726,,0,,6228841677544234892,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.650,1300,0,50245,,0,,6230017330349454382,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.650,1200,0,46380,,0,,6222904039873581948,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.660,90,0,3479.4,,0,,6230017330349454956,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.690,50,0,1934.5,,0,,6219341347323813278,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.700,2000,0,77400,,0,,6217362776150016976,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.700,200,0,7740,,0,,6218934253143332742,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.700,100,0,3870,,0,,6219341347321946076,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,38.700,100,0,3870,,0,,6230017330349625186,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.750,2000,0,77500,,0,,6217757500821852926,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.750,250,0,9687.5,,0,,6219341347323605166,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.750,1450,0,56187.5,,0,,6219737446386058526,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.750,188,0,7285,,0,,6225675084054580981,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.750,700,0,27125,,0,,6230017330349478649,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.750,550,0,21312.5,,0,,6230017330352343684,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.780,110,0,4265.8,,0,,6220529094757558208,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.780,200,0,7756,,0,,6228841677541735686,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.780,300,0,11634,,0,,6230017330349455243,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.790,100,0,3879,,0,,6230017330349453614,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.800,400,0,15520,,0,,6208258544993417131,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,38.800,80,0,3104,,0,,6218934253141467349,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.800,130,0,5044,,0,,6222508765445517622,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.800,150,0,5820,,0,,6222904039875820006,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.800,256,0,9932.8,,0,,6226070633361966335,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.800,560,0,21728,,0,,6228446128233359654,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.800,500,0,19400,,0,,6228446128233960152,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.800,42,0,1629.6,,0,,6228841677541452765,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.800,2010,0,77988,,0,,6230017330349476878,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.800,200,0,7760,,0,,6230017330349485156,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.810,2717,0,105446.77,,0,,6214580187095733693,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,38.830,150,0,5824.5,,0,,6228446128233391756,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.840,65,0,2524.6,,0,,6218934253142415863,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.850,275,0,10683.75,,0,,6213392714537694037,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,38.850,86,0,3341.1,,0,,6219737446385572545,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.850,650,0,25252.5,,0,,6225279534745663661,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.850,1000,0,38850,,0,,6225675084055833502,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.880,29,0,1127.52,,0,,6219341347321665617,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,38.880,600,0,23328,,0,,6220132720816784137,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.880,1000,0,38880,,0,,6225675084054104016,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.880,200,0,7776,,0,,6230017330349455211,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.880,1000,0,38880,,0,,6230017330350184909,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.880,800,0,31104,,0,,6230017330350237532,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.900,250,0,9725,,0,,6168994435008016706,A,,,,,338
BHP,20130205,00:00:00.000,ENTER,38.900,1343,0,52242.7,,0,,6169485641827688732,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.900,150,0,5835,,0,,6218934253143801485,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,38.900,1000,0,38900,,0,,6224475791745464544,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.900,3000,0,116700,,0,,6224882336172382010,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,38.900,2680,0,104252,,0,,6228841677541482671,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,38.900,80,0,3112,,0,,6228841677541706422,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.900,1000,0,38900,,0,,6228841677543302521,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.900,1000,0,38900,,0,,6230017330349484212,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.900,453,0,17621.7,,0,,6230017330349485254,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.910,2139,0,83228.49,,0,,6219341347322279047,A,,,,,298
BHP,20130205,00:00:00.000,ENTER,38.910,254,0,9883.14,,0,,6228841677541452241,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.930,270,0,10511.1,,0,,6225279534745606811,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.950,1000,0,38950,,0,,6193998154058146927,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,38.950,1108,0,43156.6,,0,,6217757500821852927,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.950,130,0,5063.5,,0,,6228446128235319391,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.950,1000,0,38950,,0,,6230017330349453407,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.960,640,0,24934.4,,0,,6230017330349454864,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.970,2000,0,77940,,0,,6230017330349478947,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.980,140,0,5457.2,,0,,6220529094757558425,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.980,350,0,13643,,0,,6223299864061176548,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.980,170,0,6626.6,,0,,6178984047903880813,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.980,500,0,19490,,0,,6228841677542171440,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.980,1000,0,38980,,0,,6230017330349454696,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.980,500,0,19490,,0,,6228841677544017457,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.990,2244,0,87493.56,,0,,6222508765443367180,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.990,600,0,23394,,0,,6227642385233470930,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,38.990,700,0,27293,,0,,6228051953315957563,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.990,268,0,10449.32,,0,,6230017330349453459,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,38.990,200,0,7798,,0,,6230017330349454635,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.990,200,0,7798,,0,,6230017330349455703,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,38.990,312,0,12164.88,,0,,6230017330349527600,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6168994435008927366,A,,,,,179
BHP,20130205,00:00:00.000,ENTER,39.000,440,0,17160,,0,,6182914527093878079,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,4175,0,162825,,0,,6211425413357541285,A,,,,,412
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6212216511973687479,A,,,,,338
BHP,20130205,00:00:00.000,ENTER,39.000,15,0,585,,0,,6217362776147466906,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.000,225,0,8775,,0,,6168994435007985933,A,,,,,311
BHP,20130205,00:00:00.000,ENTER,39.000,100,0,3900,,0,,6217757500822284959,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,39.000,200,0,7800,,0,,6218934253141466675,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,125,0,4875,,0,,6218934253141481466,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,1500,0,58500,,0,,6218934253141494284,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.000,705,0,27495,,0,,6219341347321923590,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,439,0,17121,,0,,6219341347322405856,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,175,0,6825,,0,,6219737446385558605,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,150,0,5850,,0,,6219737446387560206,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6219737446387645444,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,39.000,500,0,19500,,0,,6220132720815770308,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6220529094757572122,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,39.000,4000,0,156000,,0,,6222111841745739622,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,140,0,5460,,0,,6223299864061126297,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,39.000,600,0,23400,,0,,6224475791745465142,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,780,0,30420,,0,,6220529094757563500,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,145,0,5655,,0,,6224882336169864880,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.000,55,0,2145,,0,,6224882336170622842,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.000,600,0,23400,,0,,6225279534745367595,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,300,0,11700,,0,,6225279534746298695,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,39.000,10000,0,390000,,0,,6226070633361548063,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,130,0,5070,,0,,6227642385233452807,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,100,0,3900,,0,,6227642385233452924,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,500,0,19500,,0,,6227642385233500107,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,39.000,4386,0,171054,,0,,6227642385235015408,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.000,100,0,3900,,0,,6228051953314800960,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6228051953314802733,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,4800,0,187200,,0,,6228051953316115875,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,39.000,250,0,9750,,0,,6228051953316214911,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,115,0,4485,,0,,6228051953316323486,A,,,,,677
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6228446128233392448,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,185,0,7215,,0,,6228841677541453780,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,323,0,12597,,0,,6228841677541694983,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,250,0,9750,,0,,6228841677541910317,A,,,,,338
BHP,20130205,00:00:00.000,ENTER,39.000,494,0,19266,,0,,6228841677542747945,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6228841677544295984,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,110,0,4290,,0,,6228841677544546960,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,600,0,23400,,0,,6230017330349452442,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,39.000,277,0,10803,,0,,6230017330349453019,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,500,0,19500,,0,,6225675084053481581,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,107,0,4173,,0,,6230017330349454159,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,696,0,27144,,0,,6230017330349454338,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,350,0,13650,,0,,6230017330349454753,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,78,0,3042,,0,,6230017330349455074,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,557,0,21723,,0,,6230017330349471223,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,20,0,780,,0,,6228841677541485584,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,192,0,7488,,0,,6230017330349484751,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,86,0,3354,,0,,6228051953315711631,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.000,1000,0,39000,,0,,6230017330349494455,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,39.000,1800,0,70200,,0,,6230017330349597523,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,460,0,17940,,0,,6230017330350372494,A,,,,,311
BHP,20130205,00:00:00.000,ENTER,39.000,170,0,6630,,0,,6230017330350385043,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.000,160,0,6240,,0,,6230017330350986280,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.000,10000,0,390000,,0,,6230017330351725849,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.000,430,0,16770,,0,,6230017330352837297,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.030,256,0,9991.68,,0,,6228051953314838049,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.050,959,0,37448.95,,0,,6222111841745766686,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.090,349,0,13642.41,,0,,6217362776147498205,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.100,130,0,5083,,0,,6217757500821854110,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,39.100,200,0,7820,,0,,6219737446385557438,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.100,1300,0,50830,,0,,6228051953315508130,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.100,100,0,3910,,0,,6228446128233361078,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.100,250,0,9775,,0,,6228841677541452930,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.100,10000,0,391000,,0,,6230017330351719656,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.140,2693,0,105404.02,,0,,6214986181764145043,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,39.140,26,0,1017.64,,0,,6216163483839468662,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,39.150,209,0,8182.35,,0,,6211028764538334268,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.150,3000,0,117450,,0,,6230017330349513802,A,,,,,238
BHP,20130205,00:00:00.000,ENTER,39.170,282,0,11045.94,,0,,6212216511973658376,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.190,1000,0,39190,,0,,6226070633361792557,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.200,200,0,7840,,0,,6211821237543498683,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.200,500,0,19600,,0,,6211821237543525445,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.200,893,0,35005.6,,0,,6220132720817645509,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.200,360,0,14112,,0,,6228051953314817193,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.200,500,0,19600,,0,,6230017330349454389,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.200,4000,0,156800,,0,,6230017330349484669,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.200,300,0,11760,,0,,6230017330350352099,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.200,50,0,1960,,0,,6230017330350380609,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.220,40,0,1568.8,,0,,6225279534745368238,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.220,500,0,19610,,0,,6230017330349453587,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.250,15000,0,588750,,0,,6230017330349476503,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.250,1000,0,39250,,0,,6230017330350761496,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.280,150,0,5892,,0,,6230017330349455396,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.300,100,0,3930,,0,,6224475791745465196,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.300,500,0,19650,,0,,6225675084054259551,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.300,300,0,11790,,0,,6230017330349454216,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.340,1000,0,39340,,0,,6217757500821865620,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.380,208,0,8191.04,,0,,6228446128233361054,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.400,1000,0,39400,,0,,6219737446385557749,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.400,145,0,5713,,0,,6220132720815745003,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.400,1100,0,43340,,0,,6230017330349495283,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,39.400,256,0,10086.4,,0,,6230017330351231438,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.450,1300,0,51285,,0,,6214986181765106284,A,,,,,179
BHP,20130205,00:00:00.000,ENTER,39.450,560,0,22092,,0,,6222111841747273352,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.450,50,0,1972.5,,0,,6228051953314800532,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.480,2000,0,78960,,0,,6224882336169913042,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.490,250,0,9872.5,,0,,6091895855036170829,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,39.490,250,0,9872.5,,0,,6230017330349453375,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.490,500,0,19745,,0,,6228841677541452468,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.500,80,0,3160,,0,,6216958705624400451,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.500,1334,0,52693,,0,,6216958705626512416,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.500,50,0,1975,,0,,6217362776147497505,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.500,1160,0,45820,,0,,6217362776149269083,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.500,400,0,15800,,0,,6221705022443465235,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,39.500,240,0,9480,,0,,6228051953314800369,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.500,55,0,2172.5,,0,,6228051953315093437,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.500,260,0,10270,,0,,6228051953315156894,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.500,1000,0,39500,,0,,6228051953315773538,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.500,300,0,11850,,0,,6228446128233359393,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.500,600,0,23700,,0,,6228446128233359463,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.500,100,0,3950,,0,,6228446128233371398,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.500,50,0,1975,,0,,6228841677543097787,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.500,100,0,3950,,0,,6230017330349455425,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.500,500,0,19750,,0,,6230017330349483436,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.500,525,0,20737.5,,0,,6230017330349483500,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.500,660,0,26070,,0,,6230017330350166445,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.500,14,0,553,,0,,6222508765444940318,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.500,100,0,3950,,0,,6230017330351025288,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.540,440,0,17397.6,,0,,6228446128234328186,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.570,123,0,4867.11,,0,,6228841677541453522,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.600,480,0,19008,,0,,6217362776147494131,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.600,252,0,9979.2,,0,,6221705022445068403,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.600,1000,0,39600,,0,,6228446128233374766,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.600,1000,0,39600,,0,,6211028764538746394,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.630,300,0,11889,,0,,6228051953315531574,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.700,237,0,9408.9,,0,,6168994435008020988,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.700,3000,0,119100,,0,,6217362776149364352,A,,,,,147
BHP,20130205,00:00:00.000,ENTER,39.700,300,0,11910,,0,,6223299864059579914,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.750,500,0,19875,,0,,6177317463152427536,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.750,650,0,25837.5,,0,,6230017330349453065,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.800,200,0,7960,,0,,6203507830125894654,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.800,100,0,3980,,0,,6219341347321651466,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.800,200,0,7960,,0,,6222111841746687892,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.800,150,0,5970,,0,,6228051953315234748,A,,,,,638
BHP,20130205,00:00:00.000,ENTER,39.800,400,0,15920,,0,,6228841677542850954,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.800,1100,0,43780,,0,,6230017330349496387,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,39.850,500,0,19925,,0,,6219737446386006975,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.850,400,0,15940,,0,,6220529094757558084,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.850,3830,0,152625.5,,0,,6227642385233453257,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.850,826,0,32916.1,,0,,6188367005255577688,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.860,125,0,4982.5,,0,,6226070633361873324,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.880,201,0,8015.88,,0,,6222111841745740835,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.890,1000,0,39890,,0,,6217362776147503634,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.900,6300,0,251370,,0,,6089929653366119901,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,39.900,273,0,10892.7,,0,,6218934253141495152,A,,,,,244
BHP,20130205,00:00:00.000,ENTER,39.900,600,0,23940,,0,,6222508765444304660,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.900,200,0,7980,,0,,6223299864059579962,A,,,,,150
BHP,20130205,00:00:00.000,ENTER,39.900,3000,0,119700,,0,,6224882336172383865,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,39.900,140,0,5586,,0,,6192427776576035888,A,,,,,122
BHP,20130205,00:00:00.000,ENTER,39.900,1116,0,44528.4,,0,,6230017330349452640,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,39.900,100,0,3990,,0,,6230017330349479119,A,,,,,361
BHP,20130205,00:00:00.000,ENTER,39.930,550,0,21961.5,,0,,6211425413357484126,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.940,620,0,24762.8,,0,,6169485641827688228,A,,,,,266
BHP,20130205,00:00:00.000,ENTER,39.940,2643,0,105561.42,,0,,6222111841746062828,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,39.950,150,0,5992.5,,0,,6220132720815744398,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.950,300,0,11985,,0,,6230017330349455057,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.960,1015,0,40559.4,,0,,6217757500822884937,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,39.980,200,0,7996,,0,,6212216511973867947,A,,,,,144
BHP,20130205,00:00:00.000,ENTER,39.980,90,0,3598.2,,0,,6220529094759185331,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.980,200,0,7996,,0,,6226070633361546704,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.980,500,0,19990,,0,,6228841677542312506,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,39.990,3550,0,141964.5,,0,,6212216511974303523,A,,,,,412
BHP,20130205,00:00:00.000,ENTER,39.990,2637,0,105453.63,,0,,6222111841746048757,A,,,,,233
BHP,20130205,00:00:00.000,ENTER,39.990,240,0,9597.6,,0,,6228841677541453044,A,,,,,140
BHP,20130205,00:00:00.000,ENTER,40.000,1000,0,40000,,0,,5992578344088259607,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,40.000,400,0,16000,,0,,6158400915352595531,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,40.000,100,0,4000,,0,,6063772821498080925,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,40.000,6000,0,240000,,0,,6049834312592738510,A,,,,,106
BHP,20130205,00:00:00.000,ENTER,40.000,1000,0,40000,,0,,6076071408809894668,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,40.000,500,0,20000,,0,,6168994435009314826,A,,,,,406
BHP,20130205,00:00:00.000,ENTER,40.000,350,0,14000,,0,,6169485641829084592,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,40.000,350,0,14000,,0,,6169485641829106455,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,40.000,3000,0,120000,,0,,6170277839957617126,A,,,,,255
BHP,20130205,00:00:00.000,ENTER,40.000,534,0,21360,,0,,6188367005255741500,A,,,,,154
BHP,20130205,00:00:00.000,ENTER,40.000,500,0,20000,,0,,6191226834999754930,A,,,,,122
